OWNER,TABLE_NAME,TABLESPACE_NAME,CLUSTER_NAME,IOT_NAME,STATUS,PCT_FREE,PCT_USED,INI_TRANS,MAX_TRANS,INITIAL_EXTENT,NEXT_EXTENT,MIN_EXTENTS,MAX_EXTENTS,PCT_INCREASE,FREELISTS,FREELIST_GROUPS,LOGGING,BACKED_UP,NUM_ROWS,BLOCKS,EMPTY_BLOCKS,AVG_SPACE,CHAIN_CNT,AVG_ROW_LEN,AVG_SPACE_FREELIST_BLOCKS,NUM_FREELIST_BLOCKS,DEGREE,INSTANCES,CACHE,TABLE_LOCK,SAMPLE_SIZE,LAST_ANALYZED,PARTITIONED,IOT_TYPE,OBJECT_ID_TYPE,TABLE_TYPE_OWNER,TABLE_TYPE,TEMPORARY,SECONDARY,NESTED,BUFFER_POOL,FLASH_CACHE,CELL_FLASH_CACHE,ROW_MOVEMENT,GLOBAL_STATS,USER_STATS,DURATION,SKIP_CORRUPT,MONITORING,CLUSTER_OWNER,DEPENDENCIES,COMPRESSION,COMPRESS_FOR,DROPPED,SEGMENT_CREATED
SYS,TRIGGERJAVAS$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:19.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,TRIGGERJAVAC$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:19.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,TRIGGERJAVAM$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:19.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,TRIGGERDEP$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:19.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,INDREBUILD$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,COMPRESSION$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:10.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,TRANSIENT_IOT$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:19.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,SMB$CONFIG,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,3,5,0,0,0,22,0,0,         1,         1,    N,ENABLED,3,2013-08-24 11:43:17.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,SQL$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:18.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,SQL$TEXT,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:18.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,SQLOBJ$AUXDATA,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:18.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,OBJECT_USAGE,SYSTEM,null,null,VALID,10,50,30,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:14.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,PROCEDURE$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,1370,12,0,0,0,47,0,0,         1,         1,    N,ENABLED,1370,2013-08-24 11:43:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,PROCEDUREINFO$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,12595,68,0,0,0,32,0,0,         1,         1,    N,ENABLED,12595,2013-08-24 11:43:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,ARGUMENT$,SYSTEM,null,null,VALID,10,40,1,255,16384,106496,1,2147483645,null,1,1,YES,N,131992,1457,0,0,0,74,0,0,         1,         1,    N,ENABLED,131992,2015-09-26 08:28:18.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,SOURCE$,SYSTEM,null,null,VALID,10,40,1,255,16384,204800,1,2147483645,null,1,1,YES,N,678913,8741,0,0,0,73,0,0,         1,         1,    N,ENABLED,678913,2015-12-19 11:59:21.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,IDL_UB1$,SYSTEM,null,null,VALID,10,40,1,255,16384,106496,1,2147483645,null,1,1,YES,N,9146,3972,0,0,0,22,0,0,         1,         1,    N,ENABLED,9146,2013-08-24 11:43:12.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,IDL_CHAR$,SYSTEM,null,null,VALID,10,40,1,255,16384,106496,1,2147483645,null,1,1,YES,N,2965,601,0,0,0,21,0,0,         1,         1,    N,ENABLED,2965,2013-08-24 11:43:12.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,IDL_UB2$,SYSTEM,null,null,VALID,10,40,1,255,16384,106496,1,2147483645,null,1,1,YES,N,6224,1836,0,0,0,21,0,0,         1,         1,    N,ENABLED,6224,2013-08-24 11:43:12.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,IDL_SB4$,SYSTEM,null,null,VALID,10,40,1,255,16384,106496,1,2147483645,null,1,1,YES,N,8227,252,0,0,0,19,0,0,         1,         1,    N,ENABLED,8227,2013-08-24 11:43:12.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,ERROR$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,2,1,0,0,0,60,0,0,         1,         1,    N,ENABLED,2,2015-12-19 11:58:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,SETTINGS$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,23216,119,0,0,0,32,0,0,         1,         1,    N,ENABLED,23216,2013-08-24 11:43:17.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,NCOMP_DLL$,SYSTEM,null,null,VALID,10,40,1,255,16384,106496,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:14.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,PROCEDUREJAVA$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,742,36,0,0,0,233,0,0,         1,         1,    N,ENABLED,742,2015-09-26 08:29:54.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,PROCEDUREC$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,925,3,0,0,0,11,0,0,         1,         1,    N,ENABLED,925,2013-08-24 11:43:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,PROCEDUREPLSQL$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,17482,44,0,0,0,11,0,0,         1,         1,    N,ENABLED,17482,2015-12-19 11:59:22.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,WARNING_SETTINGS$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,2902,7,0,0,0,12,0,0,         1,         1,    N,ENABLED,2902,2013-08-24 11:43:20.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,DIANA_VERSION$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:11.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,PLSCOPE_IDENTIFIER$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,2049,20,0,0,0,47,0,0,         1,         1,    N,ENABLED,2049,2013-08-24 11:43:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,PLSCOPE_ACTION$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,5347,50,0,0,0,55,0,0,         1,         1,    N,ENABLED,5347,2013-08-24 11:43:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,PENDING_TRANS$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,PENDING_SESSIONS$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,PENDING_SUB_SESSIONS$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,SMON_SCN_TIME,SYSAUX,SMON_SCN_TO_TIME_AUX,null,VALID,0,null,0,0,65536,1048576,1,2147483645,null,null,null,YES,N,1603,370,0,0,0,1103,0,0,         1,         1,    N,ENABLED,1603,2016-01-16 20:50:47.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,SYS,DISABLED,DISABLED,null,NO,YES
SYS,MAP_FILE$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,MAP_FILE_EXTENT$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,MAP_SUBELEMENT$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,MAP_ELEMENT$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,MAP_EXTELEMENT$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,MAP_COMPLIST$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:13.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,PROFILE$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,17,1,0,0,0,13,0,0,         1,         1,    N,ENABLED,17,2013-08-24 11:43:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,PROFNAME$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,1,1,0,0,0,10,0,0,         1,         1,    N,ENABLED,1,2013-08-24 11:43:15.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,RESOURCE_COST$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,10,1,0,0,0,5,0,0,         1,         1,    N,ENABLED,10,2013-08-24 11:43:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,JOB$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,3,1,0,0,0,377,0,0,         1,         1,    N,ENABLED,3,2016-01-16 20:50:18.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,RESOURCE_MAP,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,16,1,0,0,0,23,0,0,         1,         1,    N,ENABLED,16,2013-08-24 11:43:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,USER_ASTATUS_MAP,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,9,1,0,0,0,19,0,0,         1,         1,    N,ENABLED,9,2013-08-24 11:43:20.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,RESOURCE_PLAN$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,10,1,0,0,0,247,0,0,         1,         1,    N,ENABLED,10,2013-08-24 11:43:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,RESOURCE_CONSUMER_GROUP$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,25,1,0,0,0,97,0,0,         1,         1,    N,ENABLED,25,2013-08-24 11:43:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,RESOURCE_CATEGORY$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,5,1,0,0,0,51,0,0,         1,         1,    N,ENABLED,5,2013-08-24 11:43:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,RESOURCE_PLAN_DIRECTIVE$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,48,4,0,0,0,242,0,0,         1,         1,    N,ENABLED,48,2013-08-24 11:43:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,RESOURCE_GROUP_MAPPING$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,5,1,0,0,0,38,0,0,         1,         1,    N,ENABLED,5,2013-08-24 11:43:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,RESOURCE_MAPPING_PRIORITY$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,11,1,0,0,0,24,0,0,         1,         1,    N,ENABLED,11,2013-08-24 11:43:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,RESOURCE_STORAGE_POOL_MAPPING$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,3,1,0,0,0,33,0,0,         1,         1,    N,ENABLED,3,2013-08-24 11:43:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,RESOURCE_CAPABILITY$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,1,1,0,0,0,10,0,0,         1,         1,    N,ENABLED,1,2013-08-24 11:43:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,RESOURCE_INSTANCE_CAPABILITY$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,RESOURCE_IO_CALIBRATE$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:16.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,TSM_SRC$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:19.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,TSM_DST$,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:19.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,SERVICE$,SYSTEM,null,null,VALID,10,40,1,255,65536,1048576,1,2147483645,null,1,1,YES,N,6,1,0,0,0,46,0,0,         1,         1,    N,ENABLED,6,2015-09-26 08:24:59.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,DIR$MIGRATE_OPERATIONS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:11.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,DIR$SERVICE_OPERATIONS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:11.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,DIR$ESCALATE_OPERATIONS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:11.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,DIR$QUIESCE_OPERATIONS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:11.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,DIR$INSTANCE_ACTIONS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:11.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,DIR$RESONATE_OPERATIONS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:11.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,DIR$ALERT_HISTORY,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:11.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,DIR$REASON_STRINGS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:11.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
SYS,DIR$DATABASE_ATTRIBUTES,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 11:43:11.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
